Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37016200,17,1/17/18,13.43702958,684900,1008 9TH AVE S,NASHVILLE,37203,11/3/16,0,RESIDENTIAL CONDO,2532,162,0,"12,018",1,657,2018,2016,2018,2,1,1,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37013900,21,12/20/22,13.43717412,684999,1701 16TH AVE N,NASHVILLE,37208,6/17/21,0,RESIDENTIAL CONDO,2234,139,0,"42,022",1,287,2022,2021,2022,1,4,12,1646,4.347826087,95.2173913,0.51,0.24,0.26,0,0.08,12
37019500,19,8/25/21,13.43717558,685000,1510 DEMONBREUN ST 1503,NASHVILLE,37203,11/25/08,0,RESIDENTIAL CONDO,1323,195,0,"32,021",1,462,2021,2008,2021,13,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/25/21,13.43717558,685000,1510 DEMONBREUN ST 1503,NASHVILLE,37203,11/25/08,0,RESIDENTIAL CONDO,1323,195,0,"32,021",1,462,2021,2008,2021,13,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016300,19,9/29/20,13.43863436,686000,1037 14TH AVE S,NASHVILLE,37212,7/23/20,0,RESIDENTIAL CONDO,2640,163,0,"32,020",1,469,2020,2020,2020,0,3,9,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,17,11/28/16,13.44140021,687900,1417 EDGEHILL AVE,NASHVILLE,37212,12/22/15,0,RESIDENTIAL CONDO,2933,163,0,"42,016",1,469,2016,2015,2016,1,4,11,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,10/30/20,13.442998,689000,515 CHURCH ST #3008,NASHVILLE,37219,10/8/18,0,RESIDENTIAL CONDO,1084,195,1,"42,020",1,462,2020,2018,2020,2,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,9/3/21,13.44430339,689900,700 1ST AVE N #305,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,1060,194,1,"32,021",1,1045,2021,2020,2021,1,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,9/3/21,13.44430339,689900,700 1ST AVE N #305,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,1060,194,1,"32,021",1,1045,2021,2020,2021,1,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,1/12/22,13.44430339,689900,65 LINDSLEY AVE #204,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/12/22,13.44430339,689900,65 LINDSLEY AVE #204,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,11/30/18,13.44444833,690000,907 SOUTH ST,NASHVILLE,37203,9/7/16,0,RESIDENTIAL CONDO,2316,162,0,"42,018",1,657,2018,2016,2018,2,4,11,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,3/6/19,13.44444833,690000,905 SOUTH ST,NASHVILLE,37203,9/7/16,0,RESIDENTIAL CONDO,2482,162,0,"12,019",1,657,2019,2016,2019,3,1,3,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,5/21/19,13.44444833,690000,1020 A 9TH AVE S,NASHVILLE,37203,8/1/18,0,RESIDENTIAL CONDO,2670,162,0,"22,019",1,657,2019,2018,2019,1,2,5,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016300,19,3/1/17,13.44444833,690000,1023 B VILLA PL,NASHVILLE,37212,7/23/15,0,RESIDENTIAL CONDO,2868,163,0,"12,017",1,469,2017,2015,2017,2,1,3,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,10/23/19,13.44444833,690000,600 12TH AVE S 534,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1387,195,1,"42,019",1,462,2019,2008,2019,11,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,6/7/18,13.45166856,695000,1037 ARCHER ST,NASHVILLE,37203,11/22/16,0,RESIDENTIAL CONDO,2086,162,0,"22,018",1,657,2018,2016,2018,2,2,6,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016300,19,8/30/19,13.45166856,695000,1008 A VILLA PL,NASHVILLE,37212,7/9/19,0,RESIDENTIAL CONDO,2984,163,0,"32,019",1,469,2019,2019,2019,0,3,8,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,6/18/19,13.45166856,695000,600 12TH AVE S 734,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1387,195,1,"22,019",1,462,2019,2008,2019,11,2,6,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,4/14/21,13.45166856,695000,515 CHURCH ST #3108,NASHVILLE,37219,10/8/18,0,RESIDENTIAL CONDO,1084,195,1,"22,021",1,462,2021,2018,2021,3,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/25/22,13.45166856,695000,600 12TH AVE S 413,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"12,022",1,462,2022,2008,2022,14,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/25/22,13.45166856,695000,600 12TH AVE S 413,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1108,195,1,"12,022",1,462,2022,2008,2022,14,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,4/26/22,13.45166856,695000,700 12TH AVE S 907,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1151,195,1,"22,022",1,462,2022,2009,2022,13,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,4/26/22,13.45166856,695000,700 12TH AVE S 907,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1151,195,1,"22,022",1,462,2022,2009,2022,13,2,4,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,11/19/21,13.45238773,695500,1609 A 9TH AVE N,NASHVILLE,37208,12/18/20,0,RESIDENTIAL CONDO,2210,194,0,"42,021",1,1045,2021,2020,2021,1,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,11/19/21,13.45238773,695500,1609 A 9TH AVE N,NASHVILLE,37208,12/18/20,0,RESIDENTIAL CONDO,2210,194,0,"42,021",1,1045,2021,2020,2021,1,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,7/7/17,13.45597581,698000,905 15TH AVE S,NASHVILLE,37212,7/11/16,0,RESIDENTIAL CONDO,2669,163,0,"32,017",1,469,2017,2016,2017,1,3,7,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019400,19,2/10/22,13.45740745,699000,1609 B 9TH AVE N,NASHVILLE,37208,12/18/20,0,RESIDENTIAL CONDO,2210,194,0,"12,022",1,1045,2022,2020,2022,2,1,2,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,9/17/21,13.45740745,699000,601 MADISON ST #105,NASHVILLE,37208,1/26/22,0,RESIDENTIAL CONDO,1392,194,0,"32,021",1,1045,2021,2022,2021,0,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,9/29/21,13.45740745,699000,601 MADISON ST #103,NASHVILLE,37208,1/26/22,0,RESIDENTIAL CONDO,1392,194,0,"32,021",1,1045,2021,2022,2021,0,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2/10/22,13.45740745,699000,1609 B 9TH AVE N,NASHVILLE,37208,12/18/20,0,RESIDENTIAL CONDO,2210,194,0,"12,022",1,1045,2022,2020,2022,2,1,2,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,9/17/21,13.45740745,699000,601 MADISON ST #105,NASHVILLE,37208,1/26/22,0,RESIDENTIAL CONDO,1392,194,0,"32,021",1,1045,2021,2022,2021,0,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,9/29/21,13.45740745,699000,601 MADISON ST #103,NASHVILLE,37208,1/26/22,0,RESIDENTIAL CONDO,1392,194,0,"32,021",1,1045,2021,2022,2021,0,3,9,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,4/28/20,13.4581225,699500,1043 14TH AVE S,NASHVILLE,37212,7/10/19,0,RESIDENTIAL CONDO,2737,163,0,"22,020",1,469,2020,2019,2020,1,2,4,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016200,17,3/15/19,13.45869418,699900,1010 9TH AVE S,NASHVILLE,37203,11/3/16,0,RESIDENTIAL CONDO,2521,162,0,"12,019",1,657,2019,2016,2019,3,1,3,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,7/12/18,13.45869418,699900,1406 A 4TH AVE N,NASHVILLE,37208,2/3/20,0,RESIDENTIAL CONDO,1834,194,0,"32,018",1,1045,2018,2020,2018,0,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,7/12/18,13.45869418,699900,1406 B 4TH AVE N,NASHVILLE,37208,2/3/20,0,RESIDENTIAL CONDO,1365,194,0,"32,018",1,1045,2018,2020,2018,0,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,7/12/18,13.45869418,699900,1406 C 4TH AVE N,NASHVILLE,37208,2/3/20,0,RESIDENTIAL CONDO,1365,194,0,"32,018",1,1045,2018,2020,2018,0,3,7,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,4/21/20,13.45869418,699900,1410 A EDGEHILL AVE,NASHVILLE,37212,7/29/16,0,RESIDENTIAL CONDO,2617,163,0,"22,020",1,469,2020,2016,2020,4,2,4,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,3/23/20,13.45869418,699900,1041 14TH AVE S,NASHVILLE,37212,7/10/19,0,RESIDENTIAL CONDO,2619,163,0,"12,020",1,469,2020,2019,2020,1,1,3,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,12/21/21,13.45869418,699900,65 LINDSLEY AVE #407,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"42,021",1,462,2021,2021,2021,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/21/21,13.45869418,699900,65 LINDSLEY AVE #407,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"42,021",1,462,2021,2021,2021,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/5/22,13.45869418,699900,65 LINDSLEY AVE #507,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/5/22,13.45869418,699900,65 LINDSLEY AVE #507,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/10/22,13.45869418,699900,65 LINDSLEY AVE #209,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/10/22,13.45869418,699900,65 LINDSLEY AVE #209,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,12/4/17,13.45883704,700000,956 9TH AVE S,NASHVILLE,37203,6/20/16,0,RESIDENTIAL CONDO,2558,162,0,"42,017",1,657,2017,2016,2017,1,4,12,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,4/10/20,13.45883704,700000,908 SOUTHSIDE PL,NASHVILLE,37203,1/18/17,0,RESIDENTIAL CONDO,2332,162,0,"22,020",1,657,2020,2017,2020,3,2,4,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,11/8/21,13.45883704,700000,933 WARREN ST,NASHVILLE,37208,2/12/20,0,RESIDENTIAL CONDO,2160,194,0,"42,021",1,1045,2021,2020,2021,1,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,11/8/21,13.45883704,700000,933 WARREN ST,NASHVILLE,37208,2/12/20,0,RESIDENTIAL CONDO,2160,194,0,"42,021",1,1045,2021,2020,2021,1,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,1/11/18,13.45883704,700000,903 15TH AVE S,NASHVILLE,37212,7/11/16,0,RESIDENTIAL CONDO,2669,163,0,"12,018",1,469,2018,2016,2018,2,1,1,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016000,17,6/28/18,13.45883704,700000,1231 2ND AVE S,NASHVILLE,37210,4/4/17,0,RESIDENTIAL CONDO,3417,160,0,"22,018",1,291,2018,2017,2018,1,2,6,874,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37019500,19,5/30/14,13.45883704,700000,415 CHURCH ST PH4,NASHVILLE,37219,7/11/07,0,RESIDENTIAL CONDO,1520,195,1,"22,014",1,58.42622951,2014,2007,2014,7,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/21/17,13.45883704,700000,700 12TH AVE S 606,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1620,195,1,"12,017",1,462,2017,2009,2017,8,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/20/19,13.45883704,700000,178 2ND AVE N 102,NASHVILLE,37201,8/31/05,0,RESIDENTIAL CONDO,1370,195,1,"42,019",1,462,2019,2005,2019,14,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/26/21,13.45883704,700000,600 12TH AVE S 2111,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,942,195,1,"12,021",1,462,2021,2008,2021,13,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,3/26/21,13.45883704,700000,600 12TH AVE S 2111,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,942,195,1,"12,021",1,462,2021,2008,2021,13,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/21/21,13.45883704,700000,301 DEMONBREUN ST 1102,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1180,195,1,"22,021",1,462,2021,2008,2021,13,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/21/21,13.45883704,700000,301 DEMONBREUN ST 1102,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1180,195,1,"22,021",1,462,2021,2008,2021,13,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016300,17,4/3/18,13.45897989,700100,1204 15TH AVE S,NASHVILLE,37212,6/15/17,0,RESIDENTIAL CONDO,3056,163,0,"22,018",1,469,2018,2017,2018,1,2,4,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,2/18/21,13.46208889,702280,700 12TH AVE S 701,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1654,195,1,"12,021",1,462,2021,2009,2021,12,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2/18/21,13.46208889,702280,700 12TH AVE S 701,NASHVILLE,37203,3/16/09,0,RESIDENTIAL CONDO,1654,195,1,"12,021",1,462,2021,2009,2021,12,1,2,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016300,19,4/17/18,13.46311359,703000,1205 TREMONT ST,NASHVILLE,37212,5/23/17,0,RESIDENTIAL CONDO,3079,163,0,"22,018",1,469,2018,2017,2018,1,2,4,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,1/25/18,13.46706735,705785,1201 TREMONT ST,NASHVILLE,37212,5/23/17,0,RESIDENTIAL CONDO,3079,163,0,"12,018",1,469,2018,2017,2018,1,1,1,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,9/9/20,13.46737193,706000,1039 14TH AVE S,NASHVILLE,37212,7/23/20,0,RESIDENTIAL CONDO,2588,163,0,"32,020",1,469,2020,2020,2020,0,3,9,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016200,17,10/17/18,13.46878736,707000,911 SOUTH ST,NASHVILLE,37203,6/28/16,0,RESIDENTIAL CONDO,2316,162,0,"42,018",1,657,2018,2016,2018,2,4,10,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016100,17,11/30/18,13.47161222,709000,446 A HUMPHREYS ST,NASHVILLE,37203,11/6/17,0,RESIDENTIAL CONDO,2065,161,0,"42,018",1,606,2018,2017,2018,1,4,11,2047,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016300,19,3/4/19,13.47161222,709000,1021 A 15TH AVE S,NASHVILLE,37212,7/20/17,0,RESIDENTIAL CONDO,2580,163,0,"12,019",1,469,2019,2017,2019,2,1,3,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,3/3/21,13.47161222,709000,515 CHURCH ST #3408,NASHVILLE,37219,10/8/18,0,RESIDENTIAL CONDO,1187,195,1,"12,021",1,462,2021,2018,2021,3,1,3,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016300,19,8/23/19,13.4728808,709900,1008 B VILLA PL,NASHVILLE,37212,7/9/19,0,RESIDENTIAL CONDO,2984,163,0,"32,019",1,469,2019,2019,2019,0,3,8,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019400,19,11/3/21,13.4728808,709900,700 1ST AVE N #303,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,948,194,1,"42,021",1,1045,2021,2020,2021,1,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,11/3/21,13.4728808,709900,700 1ST AVE N #303,NASHVILLE,37201,9/24/20,0,RESIDENTIAL CONDO,948,194,1,"42,021",1,1045,2021,2020,2021,1,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,12/15/21,13.4728808,709900,65 LINDSLEY AVE #404,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"42,021",1,462,2021,2021,2021,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/15/21,13.4728808,709900,65 LINDSLEY AVE #404,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"42,021",1,462,2021,2021,2021,0,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/20/22,13.4728808,709900,65 LINDSLEY AVE #409,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,1/20/22,13.4728808,709900,65 LINDSLEY AVE #409,NASHVILLE,37210,9/29/21,0,RESIDENTIAL CONDO,1212,195,1,"12,022",1,462,2022,2021,2022,1,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016200,17,8/24/18,13.47302166,710000,912 SOUTHSIDE PL,NASHVILLE,37203,8/22/16,0,RESIDENTIAL CONDO,2679,162,0,"32,018",1,657,2018,2016,2018,2,3,8,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016300,17,3/27/18,13.47442912,711000,1206 15TH AVE S,NASHVILLE,37212,6/15/17,0,RESIDENTIAL CONDO,3056,163,0,"12,018",1,469,2018,2017,2018,1,1,3,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,10/15/21,13.47653659,712500,600 12TH AVE S 205,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1323,195,1,"42,021",1,462,2021,2008,2021,13,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,10/15/21,13.47653659,712500,600 12TH AVE S 205,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1323,195,1,"42,021",1,462,2021,2008,2021,13,4,10,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,8/4/17,13.47863964,714000,301 DEMONBREUN ST 1505,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1184,195,1,"32,017",1,462,2017,2008,2017,9,3,8,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,11/2/17,13.48003922,715000,1206 6TH AVE N #5,NASHVILLE,37208,9/15/17,0,RESIDENTIAL CONDO,1990,194,0,"42,017",1,1045,2017,2017,2017,0,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016300,19,4/16/19,13.48003922,715000,1401 SIGLER ST,NASHVILLE,37203,11/12/08,0,RESIDENTIAL CONDO,2396,163,0,"22,019",1,469,2019,2008,2019,11,2,4,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,11/20/17,13.48003922,715000,906 15TH AVE S,NASHVILLE,37212,10/17/16,0,RESIDENTIAL CONDO,2700,163,0,"42,017",1,469,2017,2016,2017,1,4,11,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37016300,19,3/29/19,13.48003922,715000,1021 B 15TH AVE S,NASHVILLE,37212,7/20/17,0,RESIDENTIAL CONDO,2558,163,0,"12,019",1,469,2019,2017,2019,2,1,3,2189,36.38475836,61.29182156,0.29,0.15,0.45,0.11,0.31,7
37019500,19,5/21/21,13.48003922,715000,600 12TH AVE S 825,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1258,195,1,"22,021",1,462,2021,2008,2021,13,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,5/21/21,13.48003922,715000,600 12TH AVE S 825,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1258,195,1,"22,021",1,462,2021,2008,2021,13,2,5,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,11/2/17,13.48011194,715052,1206 6TH AVE N #4,NASHVILLE,37208,9/15/17,0,RESIDENTIAL CONDO,2014,194,0,"42,017",1,1045,2017,2017,2017,0,4,11,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016200,17,11/17/16,13.48700788,720000,1005 9TH AVE S,NASHVILLE,37203,11/17/16,0,RESIDENTIAL CONDO,2534,162,0,"42,016",1,657,2016,2016,2016,0,4,11,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019500,19,1/31/20,13.48700788,720000,301 DEMONBREUN ST 710,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1113,195,1,"12,020",1,462,2020,2008,2020,12,1,1,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,7/13/20,13.48700788,720000,301 DEMONBREUN ST 1914,NASHVILLE,37201,2/25/08,0,RESIDENTIAL CONDO,1184,195,1,"32,020",1,462,2020,2008,2020,12,3,7,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,12/14/20,13.48700788,720000,600 12TH AVE S 1615,NASHVILLE,37203,4/15/08,0,RESIDENTIAL CONDO,1298,195,1,"42,020",1,462,2020,2008,2020,12,4,12,5916,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,1/8/08,13.49254805,724000,1400 ROSA L PARKS BLVD 412,NASHVILLE,37208,12/27/13,0,RESIDENTIAL CONDO,2738,194,0,"12,008",0,160.6721311,2008,2013,2008,0,1,1,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016200,17,8/7/19,13.49379037,724900,1013 SOUTHSIDE CT,NASHVILLE,37203,3/3/16,0,RESIDENTIAL CONDO,2604,162,0,"32,019",1,657,2019,2016,2019,3,3,8,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019400,19,12/10/21,13.49379037,724900,1529 ARTHUR AVE,NASHVILLE,37208,10/1/20,0,RESIDENTIAL CONDO,2420,194,0,"42,021",1,1045,2021,2020,2021,1,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,12/15/21,13.49379037,724900,1527 ARTHUR AVE,NASHVILLE,37208,10/1/20,0,RESIDENTIAL CONDO,2420,194,0,"42,021",1,1045,2021,2020,2021,1,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,12/10/21,13.49379037,724900,1529 ARTHUR AVE,NASHVILLE,37208,10/1/20,0,RESIDENTIAL CONDO,2420,194,0,"42,021",1,1045,2021,2020,2021,1,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,12/15/21,13.49379037,724900,1527 ARTHUR AVE,NASHVILLE,37208,10/1/20,0,RESIDENTIAL CONDO,2420,194,0,"42,021",1,1045,2021,2020,2021,1,4,12,3639,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016200,17,6/21/18,13.49392831,725000,1105 ARCHER ST,NASHVILLE,37203,11/22/16,0,RESIDENTIAL CONDO,2188,162,0,"22,018",1,657,2018,2016,2018,2,2,6,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,5/9/19,13.49392831,725000,1011 11TH AVE S,NASHVILLE,37203,11/22/16,0,RESIDENTIAL CONDO,2172,162,0,"22,019",1,657,2019,2016,2019,3,2,5,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,12/14/18,13.49392831,725000,919 SOUTH ST,NASHVILLE,37203,2/23/18,0,RESIDENTIAL CONDO,2620,162,0,"42,018",1,657,2018,2018,2018,0,4,12,3299,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37014200,19,6/11/21,13.49392831,725000,1207 C IRELAND ST,NASHVILLE,37208,7/3/19,0,RESIDENTIAL CONDO,2116,142,0,"22,021",1,150,2021,2019,2021,2,2,6,2249,4.602888087,93.18592058,0.07,0.18,0.73,0.02,0.14,9
